	pixel_count	success	i	state_diff	state_diff_restore_mag	state_diff_restore_ang	meas_diff	meas_diff_restore	index	injection	restore_injection
0	1	[False]	1	[ 0.02630448]	1.7343922902922565e-08	13.533213218171452	[ 0.01300326]	[ 0.2143657]	1	0.018903806826702386	0.37797216559650076
1	1	[False]	0	[ 0.01630112]	1.6796739433453488e-08	-6.061736302021019	[ 0.02220377]	[ 0.27394701]	0	-0.01707378800608373	-0.27304401779329107
2	1	[False]	5	[ 0.00628739]	3.1408770880403186e-09	-2.588385457729138	[ 0.03366271]	[ 0.43333541]	5	-0.02128870273425243	-0.21286573863979003
3	1	[False]	3	[ 0.0008887]	4.5242273350931695e-11	0.3506567130090156	[ 0.02426227]	[ 0.34098372]	3	0.005217016687993215	0.03128644907789531
4	1	[False]	2	[ 0.01610333]	1.9788801536011798e-08	-6.518201065974665	[ 0.02950237]	[ 0.55045715]	2	-0.012479584311712555	-0.31198960779281387
5	1	[False]	3	[ 0.00270797]	4.1230102448079965e-10	-1.0699006145764653	[ 0.03766826]	[ 0.4469549]	3	-0.018953752679846947	-0.11366565482104214
6	1	[False]	4	[ 0.00456717]	5.850152620024093e-10	2.293922800808731	[ 0.05564155]	[ 0.79302767]	4	0.02651326109578267	0.18556631440938295
7	1	[False]	0	[ 0.01396376]	1.1633878478483566e-08	-5.413075618498185	[ 0.04516047]	[ 0.4298926]	0	-0.015282187771312357	-0.24439274683882728
8	1	[False]	1	[ 0.05118417]	6.600738820020497e-08	26.048548306691426	[ 0.02148428]	[ 0.32664658]	1	0.036534923269389764	0.7304975233098134
9	1	[False]	0	[ 0.09674023]	5.806638258629174e-07	36.28426516156635	[ 0.02687009]	[ 0.27842765]	0	0.09999700427764968	1.5991520924081741
10	1	[False]	1	[ 0.03746112]	3.511739866437773e-08	-19.11360389969693	[ 0.04311446]	[ 0.71520143]	1	-0.025995079987157808	-0.5197586268032267
11	1	[False]	4	[ 0.00157311]	8.003325152124096e-11	-0.7687752290883249	[ 0.03651228]	[ 0.51618614]	4	-0.006490933636914165	-0.04543004452476225
12	1	[False]	3	[ 0.00439882]	9.049507547300791e-10	1.9512902694164591	[ 0.02607057]	[ 0.37552554]	3	0.0296636327954801	0.17789280587449416
13	1	[False]	3	[ 0.00833306]	4.86077514718678e-09	2.763689131965362	[ 0.04032374]	[ 0.61390827]	3	0.048841829113109726	0.292904449191319
14	1	[False]	3	[ 0.00590223]	2.3599341870816485e-09	-2.062088700193094	[ 0.01546086]	[ 0.22932631]	3	-0.03483942017149886	-0.20893200276847865
