	pixel_count	i	state_diff_restore_mag	state_diff_restore_ang	meas_diff	meas_diff_restore	index	injection	restore_injection
26	1	0	9.455820918069513e-05	3.7384449426284476	[ 0.29558771]	[ 2.2325547]	0	0.009808491939349455	0.43598746670408317
27	1	0	9.550487995202417e-05	3.7817554291418234	[ 0.39326107]	[ 3.09932402]	0	0.009998828818192623	0.44444794096866197
28	1	0	9.619794487991662e-05	3.7511731270177697	[ 0.53153198]	[ 2.90654866]	0	0.009870304546591538	0.4387350370959937
29	1	0	9.754427969488333e-05	3.822174719459903	[ 0.43318628]	[ 2.38101432]	0	-0.00997375750812661	-0.4433335212362277
30	1	0	9.564617872204195e-05	3.725968543771809	[ 0.41144455]	[ 2.3155997]	0	0.009742546863416565	0.4330562080788662
31	1	0	9.632403552517488e-05	3.790637646365368	[ 0.43059734]	[ 2.07758594]	0	-0.009827271155035967	-0.4368222028413486
32	1	0	9.644061327018782e-05	3.6269539283393497	[ 0.60694492]	[ 4.25676719]	0	0.009902165200487843	0.44015124316168447
33	1	0	9.808807671007891e-05	3.7699371031313427	[ 0.46205566]	[ 1.34340136]	0	-0.009938599406124772	-0.441770743602246
34	1	0	9.326070547110987e-05	3.6891519053743558	[ 0.46043005]	[ 2.25899533]	0	-0.009873030510907165	-0.4388562062098234
35	1	0	8.774741888051274e-05	3.441733649192275	[ 0.52199916]	[ 0.85396903]	0	0.009975254114104397	0.44340004537194033
36	1	0	9.769252240654502e-05	3.79774700312533	[ 0.49529245]	[ 2.53370469]	0	0.009895383118621563	0.43984977962272837
37	1	0	9.318796396229345e-05	3.571362980606099	[ 0.51597617]	[ 3.46572771]	0	0.009574972212301936	0.4256075148368209
38	1	0	9.697877466718907e-05	3.840651629040456	[ 0.45041139]	[ 2.03672909]	0	-0.0099575126097386	-0.4426114355028806
39	1	0	8.731258511507356e-05	3.4810540886022965	[ 0.63716935]	[ 1.02572534]	0	-0.009812802666890379	-0.4361790785432772
40	1	0	9.388729631920611e-05	3.5934071127210885	[ 0.5134386]	[ 4.00400517]	0	-0.00998864630237786	-0.44399532814069576
41	1	0	9.388797283160777e-05	3.591248401894461	[ 0.4361649]	[ 3.98643124]	0	0.009794452726842977	0.4353634237081702
42	1	0	9.459452927096379e-05	3.7757353702460037	[ 0.38315986]	[ 2.30199303]	0	-0.009889889587398093	-0.4396055921598451
43	1	0	9.647920727662296e-05	3.7606851607663083	[ 0.34902819]	[ 1.86958155]	0	0.00996826526207139	0.4430893908990731
44	1	0	9.658435583159708e-05	3.7042064952250495	[ 0.49420299]	[ 1.80497063]	0	0.009889719702645112	0.43959804078257514
45	1	0	9.746900498863731e-05	3.829533166047016	[ 0.40247244]	[ 2.03335242]	0	-0.009887092623604423	-0.43948126711921653
46	1	0	9.517658352908853e-05	3.6652984202899037	[ 0.66419164]	[ 0.96384621]	0	-0.009962585417651965	-0.4428369218146297
47	1	0	9.541096687315509e-05	3.691366176205458	[ 0.45499241]	[ 2.90376538]	0	0.009644284356567437	0.42868843964942244
48	1	0	9.28976058958142e-05	3.72164261050503	[ 0.38312483]	[ 3.5480242]	0	0.009830675474487885	0.4369735248409864
49	1	0	9.344906210895232e-05	3.6120024748574826	[ 0.49305748]	[ 2.92481953]	0	-0.009713875580952111	-0.43178176957332126
